Station,Camera,CameraName,Species,TrapAndCamera,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName
CT1,5,CT1,Dasypus novemcinctus,CT1_5,2021-09-14 23:40:48,2021-09-14,23:40:48,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/7a,7ae2da30-de0d-4307-a716-c5603f3021ff.jpg
PN41,26,PN_41,Dasypus novemcinctus,PN41_26,2021-09-16 03:56:38,2021-09-16,03:56:38,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8a,8aea8b66-012d-4474-b5d9-6a6e94d2f881.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-16 11:59:24,2021-09-16,11:59:24,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/47,474409a6-f277-419d-aff2-7b4b7f60ab87.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-09-16 16:31:13,2021-09-16,16:31:13,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/d9,d9579abd-a8db-4dbb-b465-5a39a98433e5.jpg
CT1,5,CT1,Mazama temama,CT1_5,2021-09-16 20:47:20,2021-09-16,20:47:20,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/04,0402d210-424d-49d9-865c-2eda646d98a5.jpg
PN1,20,PN_1,Didelphis marsupialis,PN1_20,2021-09-16 22:46:08,2021-09-16,22:46:08,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/76,7631e6e7-9cc0-4270-b000-dd0a2934b862.jpg
CT1,5,CT1,Dasypus novemcinctus,CT1_5,2021-09-17 04:55:29,2021-09-17,04:55:29,191681,3194,53.2,2.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c9,c96d7e7c-5409-4c9c-9e4c-32ad07311d89.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-09-19 14:35:59,2021-09-19,14:35:59,252286,4204,70.1,2.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/f6,f6b9ab74-a83d-49f4-97e1-582d06099936.jpg
PN1,20,PN_1,Didelphis marsupialis,PN1_20,2021-09-19 22:37:56,2021-09-19,22:37:56,258708,4311,71.9,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5994693e-8d16-4401-8d24-1a2fc7b3ecc6.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-09-20 11:20:50,2021-09-20,11:20:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2d,2d7b8bc2-ef76-4261-a162-fc91f111b057.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-09-20 12:56:23,2021-09-20,12:56:23,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/f3,f3acbbe8-2004-408b-8e12-8ad51819ccb4.jpg
PN1,20,PN_1,Odocoileus virginianus,PN1_20,2021-09-20 14:42:26,2021-09-20,14:42:26,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ce,ce560ced-cf2a-4b46-b34c-c7761f8876a8.jpg
PN1,20,PN_1,Didelphis marsupialis,PN1_20,2021-09-20 20:55:33,2021-09-20,20:55:33,80257,1337,22.3,0.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/40,40cc1c11-7452-42d1-a44f-8562fc9a76f1.jpg
CT1,5,CT1,Sciurus sp,CT1_5,2021-09-22 12:16:56,2021-09-22,12:16:56,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/97,97e1952b-0809-4474-996b-7dec7a900538.jpg
CT1,5,CT1,Conepatus leucotonus,CT1_5,2021-09-23 02:33:48,2021-09-23,02:33:48,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/cf,cff73b1f-9100-48d6-8fac-f2ac1be662d8.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-09-23 06:49:21,2021-09-23,06:49:21,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5e,5e4cef80-4c87-4b9e-ab3f-09d95432fa58.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-09-23 08:25:15,2021-09-23,08:25:15,242932,4048,67.5,2.8,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/16,16e4f8de-9533-410b-a424-756aa48437f6.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-09-23 09:01:32,2021-09-23,09:01:32,7931,132,2.2,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/92,92879bd7-87fe-409d-b1f5-ac2cf0b85670.jpg
CT1,5,CT1,Dasypus novemcinctus,CT1_5,2021-09-24 22:05:12,2021-09-24,22:05:12,666583,11109,185.2,7.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/39,39fc7269-6d3e-40ca-8bd6-00c239b045d4.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-09-25 07:51:30,2021-09-25,07:51:30,170775,2846,47.4,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fdf48eca-c5ed-478d-88bb-348a8577820f.jpg
PN1,20,PN_1,Mazama temama,PN1_20,2021-09-26 21:24:06,2021-09-26,21:24:06,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e2,e2b21715-b333-423c-ba39-853a0f101fcd.jpg
CT1,5,CT1,Dasypus novemcinctus,CT1_5,2021-09-26 23:28:37,2021-09-26,23:28:37,177805,2963,49.4,2.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/78,78ad5f5c-f352-4128-900d-c86f2d7d0d94.jpg
CT1,5,CT1,Puma concolor,CT1_5,2021-09-27 21:34:23,2021-09-27,21:34:23,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/af,af006723-53ea-4258-91aa-99148a2e4e2a.jpg
CT1,5,CT1,Puma yagouaroundi,CT1_5,2021-09-28 08:36:55,2021-09-28,08:36:55,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/01,01648468-70b7-4e49-b98e-d646f277ee95.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-09-28 08:38:10,2021-09-28,08:38:10,262000,4366,72.8,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/58,58b0d671-6478-4e3c-be32-467973b5ce5d.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-09-28 10:04:17,2021-09-28,10:04:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/dd,dd41e043-03ea-47ef-9457-3ea0dd550cae.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-09-28 10:04:17,2021-09-28,10:04:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/dd,dd41e043-03ea-47ef-9457-3ea0dd550cae.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-09-28 10:04:17,2021-09-28,10:04:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/dd,dd41e043-03ea-47ef-9457-3ea0dd550cae.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-09-28 10:04:17,2021-09-28,10:04:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/dd,dd41e043-03ea-47ef-9457-3ea0dd550cae.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-09-28 14:50:38,2021-09-28,14:50:38,22348,372,6.2,0.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/9b,9b7d2f54-6f50-48b7-8fc1-197e5d566350.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 20:06:42,2021-09-28,20:06:42,1066038,17767,296.1,12.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a8b965f5-a6d9-41c4-8035-95e8dda33d91.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-09-28 21:07:03,2021-09-28,21:07:03,3621,60,1.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4de8c117-7697-4bd3-a086-535bad476fc2.jpg
PN1,20,PN_1,Odocoileus virginianus,PN1_20,2021-09-29 18:53:56,2021-09-29,18:53:56,792690,13211,220.2,9.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b0,b06d071a-fc5d-448e-9c74-4e69bcfc3ec2.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-09-30 15:52:04,2021-09-30,15:52:04,176486,2941,49.0,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fa,faf5469f-1006-4d7f-a4c0-95d5ffcff0ec.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-01 03:02:00,2021-10-01,03:02:00,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/d1,d1b71ae8-8b6d-4b03-9da8-d606b524c91c.jpg
PN1,20,PN_1,Urocyon cinereoargenteus,PN1_20,2021-10-03 08:57:44,2021-10-03,08:57:44,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a8,a86e79c0-d937-40ff-9a3e-1203b0a1e0b3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-03 09:43:11,2021-10-03,09:43:11,430734,7178,119.6,5.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8f,8feb3728-5b52-4c7d-a5b3-68a54ca64e52.jpg
CT1,5,CT1,Sciurus sp,CT1_5,2021-10-03 11:22:09,2021-10-03,11:22:09,947113,15785,263.1,11.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2f,2fe0abee-c0ce-4a11-831c-d4c53aa2956a.jpg
CT1,5,CT1,Sciurus sp,CT1_5,2021-10-03 17:04:31,2021-10-03,17:04:31,20542,342,5.7,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ab,ab390831-56e2-4c43-b032-f72b16eb2356.jpg
PN51,27,PN_51,Odocoileus virginianus,PN51_27,2021-10-03 23:25:08,2021-10-03,23:25:08,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/24,2481d8bb-247b-4574-9968-7c309e72f95d.jpg
PN1,20,PN_1,Didelphis marsupialis,PN1_20,2021-10-04 22:14:50,2021-10-04,22:14:50,1214357,20239,337.3,14.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/23,23abd7f7-cb5a-4b66-a9d8-7e570688ace7.jpg
CT1,5,CT1,Dasypus novemcinctus,CT1_5,2021-10-05 00:07:04,2021-10-05,00:07:04,693507,11558,192.6,8.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/35,35c2e7ad-8e10-462b-9c51-cbcb2f323c59.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-05 08:03:08,2021-10-05,08:03:08,403864,6731,112.2,4.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/9d,9d2b74a9-9d15-4472-926f-b9eed7a31164.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-05 09:05:57,2021-10-05,09:05:57,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2a,2af95016-3373-4068-a385-7d0020a69d90.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-05 09:05:57,2021-10-05,09:05:57,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2a,2af95016-3373-4068-a385-7d0020a69d90.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-05 10:12:19,2021-10-05,10:12:19,174548,2909,48.5,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/db,db843d90-b48a-4e2d-950c-f1d5c10e0bf6.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-05 11:47:24,2021-10-05,11:47:24,377124,6285,104.8,4.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/12,12b42434-d0d0-4b33-9541-5265de620dd2.jpg
PN1,20,PN_1,Odocoileus virginianus,PN1_20,2021-10-05 17:47:46,2021-10-05,17:47:46,514430,8573,142.9,6.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/46,469906ed-61a7-4cb8-8065-2f0de19158ba.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-05 18:17:12,2021-10-05,18:17:12,1070140,17835,297.3,12.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ca,cad114fa-77c1-4132-93f8-32d16480d8b7.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-05 18:17:12,2021-10-05,18:17:12,1070140,17835,297.3,12.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ca,cad114fa-77c1-4132-93f8-32d16480d8b7.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-05 19:44:05,2021-10-05,19:44:05,28601,476,7.9,0.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c1,c1e42f18-c075-45ae-8342-3b98f2d1b691.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-06 10:33:17,2021-10-06,10:33:17,53352,889,14.8,0.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/7f,7f681cc9-52aa-4be7-b11f-54663c73a304.jpg
PN1,20,PN_1,Urocyon cinereoargenteus,PN1_20,2021-10-06 15:21:24,2021-10-06,15:21:24,282220,4703,78.4,3.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c4,c4f165aa-41a8-44b4-aea6-54da85ee1098.jpg
PN41,26,PN_41,Didelphis marsupialis,PN41_26,2021-10-06 21:58:28,2021-10-06,21:58:28,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4e,4ec5f40d-e1a3-4beb-b5d7-3a58f75abb16.jpg
CT1,5,CT1,Cuniculus paca,CT1_5,2021-10-07 04:11:07,2021-10-07,04:11:07,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/72,727ca690-c07e-4313-be97-2d8212a05ebe.jpg
PN1,20,PN_1,Dasypus novemcinctus,PN1_20,2021-10-07 05:46:17,2021-10-07,05:46:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ef,ef6d26c7-3b88-4839-9306-365ee410fa26.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-07 11:46:43,2021-10-07,11:46:43,90806,1513,25.2,1.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8c,8c464ed7-db6f-4415-9a02-1890d5ebfdfb.jpg
PN1,20,PN_1,Panthera onca,PN1_20,2021-10-08 22:58:50,2021-10-08,22:58:50,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/d7,d7f53c36-9a16-4b0c-9552-8ab84b3977c0.jpg
PN1,20,PN_1,Dasypus novemcinctus,PN1_20,2021-10-08 22:58:51,2021-10-08,22:58:51,148354,2472,41.2,1.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/51,511c3162-dc1f-4e10-8fe1-5867e5ee0431.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 15:04:13,2021-10-09,15:04:13,363114,6051,100.9,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e0,e0fa2b1f-7e32-44ab-8b33-716f18cb3d2a.jpg
PN41,26,PN_41,Urocyon cinereoargenteus,PN41_26,2021-10-09 15:48:44,2021-10-09,15:48:44,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4b,4b609789-16a9-47ba-86ae-869af25c25f2.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 16:10:18,2021-10-09,16:10:18,3965,66,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/f2,f204c5fd-dd12-4714-93b2-ed0001ef8f01.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 16:10:18,2021-10-09,16:10:18,3965,66,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/f2,f204c5fd-dd12-4714-93b2-ed0001ef8f01.jpg
